GeneID	GOID
Os01g0134700	GO:0010112
Os01g0134700	GO:0010224
Os01g0134700	GO:0002229
Os01g0134700	GO:0071219
Os01g0134700	GO:0006355
Os01g0134700	GO:0042742
Os01g0134800	GO:0004553
Os01g0134800	GO:0005975
Os01g0134800	GO:0016021
Os01g0134900	GO:0004553
Os01g0134900	GO:0005975
Os01g0134900	GO:0016021
Os01g0134900	GO:0016998
Os01g0135700	GO:0005509
Os01g0135700	GO:0080164
Os01g0135700	GO:0016021
Os01g0135700	GO:0009909
Os01g0135800	GO:0043621
Os01g0135800	GO:0042542
Os01g0135800	GO:0005737
Os01g0135800	GO:0009651
Os01g0135800	GO:0051082
Os01g0135800	GO:0009408
Os01g0135800	GO:0051259
Os01g0135800	GO:0006457
Os01g0135900	GO:0043621
Os01g0135900	GO:0042542
Os01g0135900	GO:0005737
Os01g0135900	GO:0009651
Os01g0135900	GO:0051082
Os01g0135900	GO:0009408
Os01g0135900	GO:0051259
Os01g0135900	GO:0006457
Os01g0136000	GO:0043621
Os01g0136000	GO:0042542
Os01g0136000	GO:0005737
Os01g0136000	GO:0009651
Os01g0136000	GO:0051082
Os01g0136000	GO:0009408
Os01g0136000	GO:0051259
Os01g0136000	GO:0006457
Os01g0136100	GO:0043621
Os01g0136100	GO:0042542
Os01g0136100	GO:0005737
Os01g0136100	GO:0009651
Os01g0136100	GO:0051082
Os01g0136100	GO:0009408
Os01g0136100	GO:0051259
Os01g0136100	GO:0006457
Os01g0136200	GO:0043621
Os01g0136200	GO:0042542
Os01g0136200	GO:0005737
Os01g0136200	GO:0009651
Os01g0136200	GO:0051082
Os01g0136200	GO:0009408
Os01g0136200	GO:0051259
Os01g0136200	GO:0006457
Os01g0136400	GO:0030247
Os01g0136400	GO:0006468
Os01g0136400	GO:0016021
Os01g0136400	GO:0004672
Os01g0136400	GO:0005886
Os01g0136400	GO:0005524
Os01g0136400	GO:0007166
Os01g0136700	GO:0030247
Os01g0136700	GO:0006468
Os01g0136700	GO:0016021
Os01g0136700	GO:0004672
Os01g0136700	GO:0005524
Os01g0136800	GO:0030247
Os01g0136800	GO:0006468
Os01g0136800	GO:0016021
Os01g0136800	GO:0004672
Os01g0136800	GO:0016602
Os01g0136800	GO:0005886
Os01g0136800	GO:0005524
Os01g0136800	GO:0007166
Os01g0136800	GO:0000978
Os01g0136800	GO:0006357
Os01g0136800	GO:0018212
Os01g0136800	GO:0000981
Os01g0136900	GO:0030247
Os01g0136900	GO:0006468
Os01g0136900	GO:0016021
Os01g0136900	GO:0004672
Os01g0136900	GO:0005524
Os01g0137250	GO:0030247
Os01g0137250	GO:0006468
Os01g0137250	GO:0016021
Os01g0137250	GO:0004672
Os01g0137250	GO:0005524
Os01g0137282	GO:0030247
Os01g0137282	GO:0006468
Os01g0137282	GO:0016021
Os01g0137282	GO:0004672
Os01g0137282	GO:0005524
Os01g0137400	GO:0030247
Os01g0137400	GO:0006468
Os01g0137400	GO:0016021
Os01g0137400	GO:0004672
Os01g0137400	GO:0005524
Os01g0137500	GO:0030247
Os01g0137500	GO:0006468
Os01g0137500	GO:0016021
Os01g0137500	GO:0004672
Os01g0137500	GO:0005524
Os01g0137500	GO:0018212
Os01g0137700	GO:0030247
Os01g0137700	GO:0006468
Os01g0137700	GO:0016021
Os01g0137700	GO:0004672
Os01g0137700	GO:0005524
Os01g0137950	GO:0004672
Os01g0137950	GO:0006468
Os01g0137950	GO:0016021
Os01g0137950	GO:0030247
Os01g0137950	GO:0005524
Os01g0137950	GO:0018212
Os01g0138300	GO:0004674
Os01g0138300	GO:0006468
Os01g0138300	GO:0016021
Os01g0138300	GO:0005524
Os01g0138300	GO:0030247
Os01g0138400	GO:0030247
Os01g0138400	GO:0006468
Os01g0138400	GO:0016021
Os01g0138400	GO:0004672
Os01g0138400	GO:0005524
Os01g0138500	GO:0016301
Os01g0138500	GO:0016310
Os01g0138800	GO:0006541
Os01g0138800	GO:0016811
Os01g0138800	GO:0016740
Os01g0138800	GO:0003922
Os01g0138800	GO:0030247
Os01g0138800	GO:0006177
Os01g0138800	GO:2000032
Os01g0138900	GO:0016855
Os01g0138900	GO:0032040
Os01g0138900	GO:0006518
Os01g0138900	GO:0005730
Os01g0138900	GO:0046872
Os01g0138900	GO:0016829
Os01g0138900	GO:0016740
Os01g0138900	GO:0016021
Os01g0139000	GO:0009617
Os01g0139000	GO:0005789
Os01g0139000	GO:0016705
Os01g0139000	GO:0004497
Os01g0139000	GO:0005506
Os01g0139000	GO:0020037
Os01g0139000	GO:0003735
Os01g0139000	GO:0006412
Os01g0139000	GO:0016740
Os01g0139000	GO:0016021
Os01g0139000	GO:0005840
Os01g0139000	GO:0016310
Os01g0139600	GO:0042577
Os01g0139600	GO:0006644
Os01g0139600	GO:0016021
Os01g0139600	GO:0016311
Os01g0139600	GO:0005886
Os01g0139600	GO:0008195
Os01g0139600	GO:0000810
Os01g0140100	GO:0004190
Os01g0140100	GO:0006508
Os01g0140100	GO:0016021
Os01g0140100	GO:0030163
Os01g0140400	GO:0005802
Os01g0140400	GO:0005773
Os01g0140400	GO:0005768
Os01g0140400	GO:0005886
Os01g0140400	GO:0016021
Os01g0140700	GO:0003700
Os01g0140700	GO:0005634
Os01g0140700	GO:0006355
Os01g0140700	GO:0003677
Os01g0140700	GO:0016021
Os01g0141000	GO:0003700
Os01g0141000	GO:0005634
Os01g0141000	GO:0006355
Os01g0141000	GO:0003677
Os01g0141000	GO:0016021
Os01g0141000	GO:0001067
Os01g0141000	GO:0005515
Os01g0141000	GO:0009873
Os01g0141000	GO:0071456
Os01g0141000	GO:0006952
Os01g0141000	GO:0048573
Os01g0141000	GO:1903507
Os01g0141000	GO:2000113
Os01g0141100	GO:0005524
Os01g0141100	GO:0007033
Os01g0141100	GO:0016020
Os01g0141100	GO:0016197
Os01g0141100	GO:0005634
Os01g0141100	GO:0009507
Os01g0141300	GO:0005524
Os01g0141300	GO:0009536
Os01g0141300	GO:0007033
Os01g0141300	GO:0016197
Os01g0141300	GO:0016020
Os01g0141300	GO:0005634
Os01g0141450	GO:0016021
Os01g0141700	GO:0080008
Os01g0141700	GO:0003684
Os01g0141700	GO:0006281
Os01g0141700	GO:0009411
Os01g0141700	GO:0005634
Os01g0141700	GO:0008270
Os01g0141700	GO:0005515
Os01g0141700	GO:0016567
Os01g0142100	GO:0008237
Os01g0142100	GO:0006508
Os01g0142100	GO:0009535
Os01g0142100	GO:0018024
Os01g0142100	GO:0034968
Os01g0142100	GO:0016021
Os01g0142100	GO:0031969
Os01g0142300	GO:0046510
Os01g0142300	GO:0046506
Os01g0142300	GO:0009941
Os01g0142300	GO:0009247
Os01g0142500	GO:0005634
Os01g0142500	GO:0003677
Os01g0142500	GO:0048262
Os01g0142500	GO:0009908
Os01g0142500	GO:0016021
Os01g0143100	GO:0055085
Os01g0143100	GO:0016021
Os01g0143100	GO:0003677
Os01g0143100	GO:0046872
Os01g0143300	GO:0005759
Os01g0143700	GO:0005759
Os01g0143800	GO:0005759
Os01g0144000	GO:0045488
Os01g0144000	GO:0008168
Os01g0144000	GO:0016021
Os01g0144100	GO:0009534
Os01g0144100	GO:0005515
Os01g0144100	GO:0031978
Os01g0144100	GO:0055035
Os01g0144100	GO:0005829
Os01g0144340	GO:0005634
Os01g0144340	GO:0043044
Os01g0144340	GO:0097027
Os01g0144340	GO:0010997
Os01g0144340	GO:0051171
Os01g0144340	GO:0033202
Os01g0144340	GO:0080090
Os01g0144340	GO:0031323
Os01g0144340	GO:0060255
Os01g0144340	GO:0000785
Os01g0144340	GO:0070013
Os01g0144340	GO:0009889
Os01g0144340	GO:0005737
Os01g0144340	GO:1904666
Os01g0144340	GO:0051347
Os01g0144340	GO:0016567
Os01g0144340	GO:0009893
Os01g0144340	GO:0016539
Os01g0144340	GO:0048522
Os01g0144500	GO:0006511
Os01g0144500	GO:0034098
Os01g0144500	GO:0031593
Os01g0144500	GO:0009982
Os01g0144500	GO:0003723
Os01g0144500	GO:0071712
Os01g0144500	GO:0031119
Os01g0144600	GO:0000460
Os01g0144700	GO:0016021
Os01g0147001	GO:0015018
Os01g0147001	GO:0000139
Os01g0147001	GO:0071555
Os01g0147001	GO:0010417
Os01g0147001	GO:0042285
Os01g0147001	GO:0009834
Os01g0147001	GO:0005509
Os01g0147001	GO:0005525
Os01g0147001	GO:0016021
Os01g0147001	GO:0005886
Os01g0147200	GO:0009742
Os01g0147200	GO:0005634
Os01g0147200	GO:0016021
Os01g0147200	GO:0032784
Os01g0147300	GO:0004252
Os01g0147300	GO:0006508
Os01g0147300	GO:0016021
Os01g0147300	GO:0005794
Os01g0147300	GO:0004650
Os01g0147300	GO:0051604
Os01g0147300	GO:0009506
Os01g0147300	GO:0044267
Os01g0147300	GO:0004672
Os01g0147300	GO:0005975
Os01g0147300	GO:0036211
Os01g0147300	GO:0005524
Os01g0147300	GO:0016310
Os01g0147300	GO:0005618
Os01g0147300	GO:0006518
Os01g0147400	GO:0031047
Os01g0147400	GO:0016021
Os01g0147700	GO:0031047
Os01g0147700	GO:0003677
Os01g0147700	GO:0016021
Os01g0147700	GO:0046872
Os01g0147900	GO:0004807
Os01g0147900	GO:0006096
Os01g0147900	GO:0005829
Os01g0147900	GO:0046166
Os01g0147900	GO:0019563
Os01g0147900	GO:0006094
Os01g0148000	GO:0071596
Os01g0148000	GO:0061630
Os01g0148000	GO:0000151
Os01g0148000	GO:0008270
Os01g0148000	GO:0005737
Os01g0148000	GO:0016567
Os01g0148000	GO:0048475
Os01g0148000	GO:0016021
Os01g0148000	GO:0098796
Os01g0148000	GO:0016874
Os01g0148000	GO:0020037
Os01g0148000	GO:0009055
Os01g0148000	GO:0010029
Os01g0148000	GO:0050994
Os01g0148000	GO:0050832
Os01g0148000	GO:0009737
Os01g0148000	GO:0042742
Os01g0148000	GO:0006886
Os01g0148000	GO:0016192
Os01g0148000	GO:0022900
Os01g0148050	GO:0071596
Os01g0148050	GO:0061630
Os01g0148050	GO:0000151
Os01g0148050	GO:0008270
Os01g0148050	GO:0005737
Os01g0148050	GO:0016567
Os01g0148050	GO:0048475
Os01g0148050	GO:0005643
Os01g0148050	GO:0016021
Os01g0148050	GO:0016874
Os01g0148050	GO:0004180
Os01g0148050	GO:0098796
Os01g0148050	GO:0017056
Os01g0148050	GO:0020037
Os01g0148050	GO:0009055
Os01g0148050	GO:0010029
Os01g0148050	GO:0050994
Os01g0148050	GO:0050832
Os01g0148050	GO:0009737
Os01g0148050	GO:0042742
Os01g0148050	GO:0046907
Os01g0148050	GO:0016192
Os01g0148050	GO:0034613
Os01g0148050	GO:0015031
Os01g0148050	GO:0022900
Os01g0148400	GO:0006364
Os01g0148400	GO:0019843
Os01g0149200	GO:0046872
Os01g0149350	GO:0043531
Os01g0149350	GO:0006952
Os01g0149350	GO:0009507
Os01g0149350	GO:0005524
Os01g0149350	GO:0016021
Os01g0149500	GO:0043531
Os01g0149500	GO:0006952
Os01g0149500	GO:0009507
Os01g0149500	GO:0005524
Os01g0149600	GO:0046982
Os01g0149600	GO:0000786
Os01g0149600	GO:0006334
Os01g0149600	GO:0003677
Os01g0149600	GO:0005634
Os01g0149700	GO:0016301
Os01g0149700	GO:0016310
Os01g0150000	GO:0016627
Os01g0150000	GO:0006629
Os01g0150000	GO:0005789
Os01g0150000	GO:0072330
Os01g0150000	GO:0016021
Os01g0150100	GO:0004662
Os01g0150100	GO:0005953
Os01g0150100	GO:0018344
Os01g0150100	GO:0009414
Os01g0150100	GO:0009737
Os01g0150100	GO:0046872
Os01g0150100	GO:0009733
Os01g0150100	GO:0009788
Os01g0150200	GO:0102158
Os01g0150200	GO:0005789
Os01g0150200	GO:0006633
Os01g0150200	GO:0102343
Os01g0150200	GO:0102344
Os01g0150200	GO:0102345
Os01g0150200	GO:0018812
Os01g0150200	GO:0008318
Os01g0150200	GO:0031301
Os01g0150200	GO:0000038
Os01g0150200	GO:0030148
Os01g0150200	GO:0005829
Os01g0150200	GO:0005953
Os01g0150200	GO:0005634
Os01g0150200	GO:0050732
Os01g0150200	GO:0048640
Os01g0150200	GO:0051302
Os01g0150200	GO:0030154
Os01g0150200	GO:0018344
Os01g0150200	GO:0009414
Os01g0150200	GO:0009737
Os01g0150200	GO:0009733
Os01g0150200	GO:0055085
Os01g0150400	GO:0102158
Os01g0150400	GO:0006633
Os01g0150400	GO:0005789
Os01g0150400	GO:0102343
Os01g0150400	GO:0102344
Os01g0150400	GO:0102345
Os01g0150400	GO:0018812
Os01g0150400	GO:0008318
Os01g0150400	GO:0031301
Os01g0150400	GO:0000038
Os01g0150400	GO:0030148
Os01g0150400	GO:0005953
Os01g0150400	GO:0005829
Os01g0150400	GO:0005634
Os01g0150400	GO:0050732
Os01g0150400	GO:0048640
Os01g0150400	GO:0018344
Os01g0150400	GO:0009414
Os01g0150400	GO:0009737
Os01g0150400	GO:0051302
Os01g0150400	GO:0009733
Os01g0150400	GO:0030154
Os01g0150500	GO:0102158
Os01g0150500	GO:0005789
Os01g0150500	GO:0006633
Os01g0150500	GO:0102343
Os01g0150500	GO:0102344
Os01g0150500	GO:0102345
Os01g0150500	GO:0018812
Os01g0150500	GO:0031301
Os01g0150500	GO:0000038
Os01g0150500	GO:0030148
Os01g0150500	GO:0005829
Os01g0150500	GO:0005634
Os01g0150500	GO:0050732
Os01g0150500	GO:0048640
Os01g0150500	GO:0051302
Os01g0150500	GO:0030154
Os01g0150800	GO:0102158
Os01g0150800	GO:0005789
Os01g0150800	GO:0006633
Os01g0150800	GO:0102343
Os01g0150800	GO:0102344
Os01g0150800	GO:0102345
Os01g0150800	GO:0018812
Os01g0150800	GO:0008318
Os01g0150800	GO:0031301
Os01g0150800	GO:0000038
Os01g0150800	GO:0030148
Os01g0150800	GO:0005953
Os01g0150800	GO:0005829
Os01g0150800	GO:0005634
Os01g0150800	GO:0050732
Os01g0150800	GO:0048640
Os01g0150800	GO:0051302
Os01g0150800	GO:0018344
Os01g0150800	GO:0009414
Os01g0150800	GO:0030154
Os01g0150800	GO:0009737
Os01g0150800	GO:0009733
Os01g0151100	GO:0003743
Os01g0151100	GO:0006413
Os01g0151200	GO:0032977
Os01g0151200	GO:0090150
Os01g0151200	GO:0009535
Os01g0151200	GO:0019904
Os01g0151200	GO:0010027
Os01g0151200	GO:0072598
Os01g0151200	GO:0016021
Os01g0151200	GO:0070208
Os01g0151200	GO:0090342
Os01g0151200	GO:0032991
Os01g0151200	GO:0044743
Os01g0151200	GO:0065002
Os01g0151200	GO:0006605
Os01g0151400	GO:0036374
Os01g0151400	GO:0006751
Os01g0151400	GO:0016021
Os01g0151400	GO:0102953
Os01g0151400	GO:0103068
Os01g0151400	GO:0006508
Os01g0151500	GO:0036374
Os01g0151500	GO:0006751
Os01g0151500	GO:0005773
Os01g0151500	GO:0016021
Os01g0151500	GO:0016755
Os01g0151500	GO:0005886
Os01g0151500	GO:0006508
Os01g0151500	GO:0006805
Os01g0151500	GO:0006412
Os01g0151700	GO:0016491
Os01g0151900	GO:0022626
Os01g0151900	GO:0004190
Os01g0151900	GO:0006508
Os01g0151900	GO:0032259
Os01g0151900	GO:0046983
Os01g0151900	GO:0008168
Os01g0151900	GO:0016021
Os01g0152000	GO:0004672
Os01g0152000	GO:0006468
Os01g0152000	GO:0016021
Os01g0152000	GO:0005886
Os01g0152000	GO:0005524
Os01g0152000	GO:0009755
Os01g0152100	GO:0046982
Os01g0152200	GO:0046982
Os01g0152300	GO:0046982
Os01g0152300	GO:0000786
Os01g0152300	GO:0006334
Os01g0152300	GO:0003677
Os01g0152300	GO:0005634
Os01g0152500	GO:0008270
Os01g0152500	GO:0006508
Os01g0152500	GO:0003676
Os01g0152500	GO:0008234
Os01g0152600	GO:0004672
Os01g0152600	GO:0006468
Os01g0152600	GO:0016021
Os01g0152600	GO:0005886
Os01g0152600	GO:0005524
Os01g0152600	GO:0009755
Os01g0152800	GO:0004672
Os01g0152800	GO:0006468
Os01g0152800	GO:0016021
Os01g0152800	GO:0005886
Os01g0152800	GO:0005524
Os01g0152800	GO:0009755
Os01g0152900	GO:0000786
Os01g0152900	GO:0046982
Os01g0152900	GO:0006334
Os01g0152900	GO:0003677
Os01g0152900	GO:0005634
Os01g0153000	GO:0004672
Os01g0153000	GO:0006468
Os01g0153000	GO:0016021
Os01g0153000	GO:0005886
Os01g0153000	GO:0005524
Os01g0153000	GO:0009755
Os01g0153100	GO:0000786
Os01g0153100	GO:0046982
Os01g0153100	GO:0006334
Os01g0153100	GO:0003677
Os01g0153100	GO:0005634
Os01g0153300	GO:0046982
Os01g0153300	GO:0000786
Os01g0153300	GO:0006334
Os01g0153300	GO:0003677
Os01g0153300	GO:0005634
Os01g0153400	GO:0004812
Os01g0153400	GO:0006418
Os01g0153400	GO:0005737
Os01g0153400	GO:0005524
Os01g0153400	GO:0003677
Os01g0153800	GO:0016787
Os01g0153800	GO:0009860
Os01g0153800	GO:0016021
Os01g0155000	GO:0016787
Os01g0155200	GO:0048544
Os01g0155200	GO:0106310
Os01g0155200	GO:0016021
Os01g0155200	GO:0106311
Os01g0155200	GO:0031304
Os01g0155200	GO:0005524
Os01g0155200	GO:0006468
Os01g0155200	GO:0030246
Os01g0155200	GO:0032977
Os01g0155200	GO:0032979
Os01g0155200	GO:0033617
Os01g0155300	GO:0048046
Os01g0155300	GO:0003735
Os01g0155300	GO:0006412
Os01g0155300	GO:0016021
Os01g0155300	GO:0005840
Os01g0155500	GO:0004674
Os01g0155500	GO:0006468
Os01g0155500	GO:0009506
Os01g0155500	GO:0016021
Os01g0155500	GO:0005524
Os01g0155500	GO:0005886
Os01g0155500	GO:0045177
Os01g0155500	GO:0080092
Os01g0155600	GO:0008270
Os01g0155600	GO:0016607
Os01g0155600	GO:0000398
Os01g0155600	GO:0003723
Os01g0156000	GO:0005634
Os01g0156000	GO:0003677
Os01g0156000	GO:0042752
Os01g0156000	GO:0005739
Os01g0156000	GO:0016021
Os01g0157700	GO:0015018
Os01g0157700	GO:0000139
Os01g0157700	GO:0071555
Os01g0157700	GO:0010417
Os01g0157700	GO:0042285
Os01g0157700	GO:0009834
Os01g0157700	GO:0016021
Os01g0157700	GO:0010584
Os01g0157900	GO:0016021
Os01g0158000	GO:0061608
Os01g0158000	GO:0006606
Os01g0158000	GO:0005829
Os01g0158000	GO:0005634
Os01g0158000	GO:0008139
Os01g0158000	GO:0048471
Os01g0158000	GO:0004190
Os01g0158000	GO:0006508
Os01g0158100	GO:0009658
Os01g0158100	GO:0003723
Os01g0158100	GO:0000373
Os01g0158200	GO:0004185
Os01g0158200	GO:0006508
Os01g0158200	GO:0005773
Os01g0158200	GO:0005576
Os01g0158200	GO:0016021
Os01g0158500	GO:0004814
Os01g0158500	GO:0006420
Os01g0158500	GO:0005737
Os01g0158500	GO:0070552
Os01g0158500	GO:0070531
Os01g0158500	GO:0005874
Os01g0158500	GO:0005524
Os01g0158500	GO:0016021
Os01g0158500	GO:0005200
Os01g0158500	GO:0003924
Os01g0158500	GO:0005525
Os01g0158500	GO:0007017
Os01g0158500	GO:0007010
Os01g0158600	GO:0016021
Os01g0158800	GO:0042393
Os01g0158800	GO:0005634
Os01g0158800	GO:0006355
Os01g0158800	GO:0046872
Os01g0158800	GO:0000976
Os01g0158800	GO:0005829
Os01g0158800	GO:0010494
Os01g0158800	GO:0003712
Os01g0158800	GO:0016021
Os01g0158800	GO:0140034
Os01g0158800	GO:0006325
Os01g0158800	GO:0003723
Os01g0158800	GO:0034063
Os01g0158900	GO:0008270
Os01g0158900	GO:0005634
Os01g0158900	GO:0006355
Os01g0158900	GO:0003700
Os01g0158900	GO:0016021
Os01g0158900	GO:0000977
Os01g0158900	GO:0010310
Os01g0158900	GO:0016740
Os01g0158900	GO:0009651
Os01g0158900	GO:0048511
Os01g0158900	GO:0016567
Os01g0159000	GO:0043565
Os01g0159000	GO:0006351
Os01g0159200	GO:0009834
Os01g0159200	GO:0005886
Os01g0159200	GO:0016021
Os01g0159200	GO:0005743
Os01g0159300	GO:0016874
Os01g0159300	GO:0016567
Os01g0159300	GO:0005886
Os01g0159300	GO:0046872
Os01g0159300	GO:0016021
Os01g0159300	GO:0016740
Os01g0159400	GO:0006635
Os01g0159400	GO:0003995
Os01g0159400	GO:0042579
Os01g0159400	GO:0050660
Os01g0159400	GO:0003997
Os01g0159400	GO:0005829
Os01g0159400	GO:0009793
Os01g0159400	GO:0046459
Os01g0159800	GO:0046983
Os01g0159800	GO:0005634
Os01g0159800	GO:0006468
Os01g0159800	GO:0106310
Os01g0159800	GO:0106311
Os01g0160100	GO:0004737
Os01g0160100	GO:0005829
Os01g0160100	GO:0001666
Os01g0160100	GO:0030976
Os01g0160100	GO:0000287
Os01g0160100	GO:0046983
Os01g0160200	GO:0016021
Os01g0160700	GO:0016021
Os01g0160800	GO:0030598
Os01g0160800	GO:0017148
Os01g0160800	GO:0090729
Os01g0160800	GO:0006952
Os01g0160800	GO:0035821
Os01g0161300	GO:0016021
Os01g0162800	GO:0016021
Os01g0163000	GO:0016021
Os01g0164400	GO:0003743
Os01g0164400	GO:0006413
Os01g0164400	GO:0009507
Os01g0164400	GO:0005634
Os01g0164400	GO:0046872
Os01g0164500	GO:0004386
Os01g0164500	GO:0005730
Os01g0164500	GO:0003723
Os01g0164500	GO:0140098
Os01g0164500	GO:0005524
Os01g0164500	GO:0009507
Os01g0164500	GO:0016021
Os01g0164500	GO:0016787
Os01g0164600	GO:0106307
Os01g0164600	GO:0006470
Os01g0164600	GO:0009570
Os01g0164600	GO:0106306
Os01g0164600	GO:0010027
Os01g0164600	GO:0046872
Os01g0164600	GO:0016021
Os01g0164600	GO:0071482
Os01g0164600	GO:0004386
Os01g0164600	GO:0003723
Os01g0164600	GO:0005524
Os01g0164800	GO:0000724
Os01g0164800	GO:0003677
Os01g0164800	GO:0006355
Os01g0165000	GO:0003700
Os01g0165000	GO:0005634
Os01g0165000	GO:0006355
Os01g0165000	GO:0003677
Os01g0165000	GO:1903508
Os01g0165200	GO:0034976
Os01g0165200	GO:0016021
Os01g0165200	GO:0016567
Os01g0166100	GO:0004518
Os01g0166100	GO:0090305
Os01g0166100	GO:0005634
Os01g0166100	GO:0003676
Os01g0166100	GO:0005737
Os01g0166100	GO:0004812
Os01g0166100	GO:0005886
Os01g0166100	GO:0006418
Os01g0166100	GO:0005524
Os01g0166100	GO:0046872
Os01g0166300	GO:0004518
Os01g0166300	GO:0090305
Os01g0166300	GO:0005634
Os01g0166300	GO:0003676
Os01g0166300	GO:0005737
Os01g0166300	GO:0005886
Os01g0166300	GO:0004812
Os01g0166300	GO:0016021
Os01g0166300	GO:0006418
Os01g0166300	GO:0043167
Os01g0166300	GO:0032559
Os01g0166400	GO:0017176
Os01g0166400	GO:0000506
Os01g0166400	GO:0006506
Os01g0166400	GO:0004518
Os01g0166400	GO:0003676
Os01g0166400	GO:0016021
Os01g0166400	GO:0090305
Os01g0166700	GO:0004190
Os01g0166700	GO:0006629
Os01g0166700	GO:0006508
Os01g0167400	GO:0030598
Os01g0167400	GO:0017148
Os01g0167400	GO:0090729
Os01g0167400	GO:0006952
Os01g0167400	GO:0035821
Os01g0167500	GO:0005464
Os01g0167500	GO:0015790
Os01g0167500	GO:0005794
Os01g0167500	GO:0016021
Os01g0167500	GO:0015297
Os01g0167750	GO:0008168
Os01g0167750	GO:0032259
Os01g0167750	GO:0016021
Os01g0167750	GO:0008270
Os01g0167900	GO:0003779
Os01g0167900	GO:0005774
Os01g0167900	GO:0016021
Os01g0168100	GO:0003779
Os01g0168100	GO:0005774
Os01g0168100	GO:0016021
Os01g0168200	GO:0006662
Os01g0168200	GO:0015035
Os01g0168200	GO:0005737
Os01g0168200	GO:0016021
Os01g0168300	GO:0005739
Os01g0168300	GO:0016021
Os01g0168500	GO:0034497
Os01g0168500	GO:0080025
Os01g0168500	GO:0034045
Os01g0168500	GO:0044804
Os01g0168500	GO:0032266
Os01g0168500	GO:0061726
Os01g0168500	GO:0019898
Os01g0168500	GO:0005829
Os01g0168500	GO:0005774
Os01g0168500	GO:0006497
Os01g0168500	GO:0015031
Os01g0168600	GO:0006004
Os01g0168600	GO:0016740
Os01g0168600	GO:0016021
Os01g0168600	GO:0005737
Os01g0168600	GO:0005509
Os01g0168600	GO:0043231
Os01g0168800	GO:0016740
Os01g0169800	GO:0016846
Os01g0169800	GO:0009851
Os01g0169800	GO:0016021
Os01g0169800	GO:0008483
Os01g0169800	GO:0005789
Os01g0169800	GO:0009683
Os01g0169800	GO:0010588
Os01g0169800	GO:0080022
Os01g0169800	GO:0010078
Os01g0169800	GO:0009958
Os01g0169800	GO:0048467
Os01g0169800	GO:0048527
Os01g0169800	GO:0043562
Os01g0169800	GO:0010087
Os01g0169800	GO:0009723
Os01g0169800	GO:0042742
Os01g0169800	GO:0042435
Os01g0169800	GO:0072330
Os01g0170000	GO:0047274
Os01g0170000	GO:0005975
Os01g0170000	GO:0009507
Os01g0170000	GO:0009414
Os01g0170000	GO:0009737
Os01g0170000	GO:0006979
Os01g0170100	GO:0003676
Os01g0170100	GO:0000398
Os01g0170100	GO:0005634
Os01g0170100	GO:0016757
Os01g0170100	GO:0030131
Os01g0170100	GO:0016021
Os01g0170100	GO:0006886
Os01g0170100	GO:0016192
Os01g0170300	GO:0004672
Os01g0170300	GO:0006468
Os01g0170300	GO:0016021
Os01g0170300	GO:0005886
Os01g0170300	GO:0005524
Os01g0170300	GO:0043231
Os01g0170300	GO:0009052
Os01g0170300	GO:0007178
Os01g0170300	GO:0006014
Os01g0170300	GO:0033612
Os01g0170300	GO:0032440
Os01g0170300	GO:0004751
Os01g0170300	GO:0004888
Os01g0171000	GO:0004672
Os01g0171000	GO:0006468
Os01g0171000	GO:0016021
Os01g0171000	GO:0005886
Os01g0171000	GO:0005524
Os01g0171000	GO:0018212
Os01g0171000	GO:0004888
Os01g0171100	GO:0009579
Os01g0171100	GO:0005525
Os01g0171100	GO:0006468
Os01g0171100	GO:0009536
Os01g0171100	GO:0004672
Os01g0171100	GO:0005524
Os01g0172100	GO:0031969
Os01g0172100	GO:0015121
Os01g0172100	GO:0089722
Os01g0172100	GO:0071917
Os01g0172100	GO:0015717
Os01g0172100	GO:0005794
Os01g0172100	GO:0016021
Os01g0172100	GO:0008643
Os01g0172100	GO:0015713
Os01g0172100	GO:0015120
Os01g0172200	GO:0003724
Os01g0172200	GO:1990904
Os01g0172200	GO:0005634
Os01g0172200	GO:0005737
Os01g0172200	GO:0005524
Os01g0172200	GO:0003723
Os01g0172200	GO:0016787
Os01g0172400	GO:0004630
Os01g0172400	GO:0046470
Os01g0172400	GO:0016020
Os01g0172400	GO:0070290
Os01g0172400	GO:0016042
Os01g0172400	GO:0071944
Os01g0172400	GO:0005773
Os01g0172400	GO:0005783
Os01g0172400	GO:0005509
Os01g0172400	GO:0009536
Os01g0172400	GO:0046434
Os01g0172400	GO:0044248
Os01g0172600	GO:0042744
Os01g0172600	GO:0004601
Os01g0172600	GO:0005576
Os01g0172600	GO:0009505
Os01g0172600	GO:0009506
Os01g0172600	GO:0006979
Os01g0172600	GO:0020037
Os01g0172600	GO:0098869
Os01g0172600	GO:0046872
Os01g0172600	GO:0005773
Os01g0172600	GO:0016021
Os01g0172600	GO:0004392
Os01g0172600	GO:0006788
Os01g0172600	GO:0009733
Os01g0172800	GO:0009506
Os01g0172800	GO:0005737
Os01g0173000	GO:0015035
Os01g0173000	GO:0010287
Os01g0173600	GO:0033389
Os01g0173600	GO:0008783
Os01g0173600	GO:0016021
Os01g0173900	GO:0140359
Os01g0173900	GO:0055085
Os01g0173900	GO:0000325
Os01g0173900	GO:0005774
Os01g0173900	GO:0016021
Os01g0173900	GO:0005524
Os01g0174300	GO:0004128
Os01g0174300	GO:0009505
